Gene Symbol	CUI Term	Phenotype Name	
HGSNAT	C4225287	Retinitis pigmentosa 73	
HIBCH	C0342738	Beta-hydroxyisobutyryl-CoA deacylase deficiency	
HIKESHI	C0023520	Leukodystrophy, hypomyelinating 3	
HINT1	C0242287	Neuromyotonia and axonal neuropathy, autosomal recessive	
HIST1H1E	C0039082	C-like syndrome	
HK1	C0472792	Hemolytic anemia due to hexokinase deficiency	
HK1	C1854449	Neuropathy, hereditary motor and sensory, russe type	
HK1	C0035334	Retinitis pigmentosa	
HLA-A	C0012655	Susceptibility to malaria	
HLA-B	C0012655	Susceptibility to malaria	
HLA-A	C0006949	Carbamazepine response	
HLA-B	C0006949	Carbamazepine response	
HLA-B	C0038013	Ankylosing spondylitis	
HLA-B	C0663655	Abacavir hypersensitivity	
HLA-B	C0570787	Carbamazepine hypersensitivity	
HLA-B	C0002144	Allopurinol response	
HLA-C	C1867449	Psoriasis susceptibility 1	
HLA-DQB1	C0022336	Creutzfeldt-Jakob Syndrome	
HLA-DQB1	C0019247	Genetic prion diseases	
PRNP	C0019247	Genetic prion diseases	
HLA-DRB1	C0036202	Sarcoidosis	
HLCS	C0268581	Holocarboxylase synthetase deficiency	
HMBS	C0162565	Acute intermittent porphyria	
HMGA2	C0042133	Uterine leiomyoma	
HMGB3	C3806742	Microphthalmia, syndromic 13	
HMGCL	C0268601	Deficiency of hydroxymethylglutaryl-CoA lyase	
HMGCS2	C1415617	mitochondrial 3-hydroxy-3-methylglutaryl-CoA synthase deficiency	
HMOX1	C0024117	Chronic obstructive pulmonary disease	
MMP1	C0024117	Chronic obstructive pulmonary disease	
SERPINA1	C0024117	Chronic obstructive pulmonary disease	
HMOX1	C1841651	Heme oxygenase 1 deficiency	
HMX1	C2677500	Oculoauricular syndrome	
HNF1A	C1838100	Maturity-onset diabetes of the young, type 3	
HNF1A	C1840646	Hepatic adenomas, familial	
HNF1A	C0011849	Diabetes Mellitus, Type 1	
HNF1B	C0431693	Familial hypoplastic, glomerulocystic kidney	
HNF4A	C0342276	Maturity-onset diabetes of the young, type 11	
HNF4A	C0341703	Fanconi renotubular syndrome 4 with maturity-onset diabetes of the young	
HNMT	C0025362	Mental retardation 63, X-linked	
HNRNPA1	C3715156	Amyotrophic lateral sclerosis 20	
HNRNPA1	C1833672	Inclusion body myopathy with early-onset paget disease with or without frontotemporal dementia 3	
HNRNPA2B1	C1833672	Inclusion body myopathy with early-onset paget disease with or without frontotemporal dementia 3	
HNRNPH2	C0025362	Mental retardation 63, X-linked	
HNRNPK	C4225274	AU-KLINE SYNDROME	
HNRNPU	C0543888	Epileptic encephalopathy, early infantile, 29	
HOMER2	C0011053	Deafness, autosomal recessive 44	
HOXA1	C1832215	Athabaskan brainstem dysgenesis	
HOXA11	C1854273	Radioulnar synostosis with amegakaryocytic thrombocytopenia	
HOXA13	C1841679	Hand foot uterus syndrome	
HOXA13	C1867801	Preaxial deficiency, postaxial polydactyly and hypospadias	
HOXA2	C2676772	Microtia, hearing impairment, and cleft palate	
HOXB1	C0439660	Hereditary nephrotic syndrome	
HOXC13	C0013575	Ectodermal dysplasia 11b, hypohidrotic/hair/tooth type, autosomal recessive	
HOXD10	C0240912	Vertical talus, congenital	
HOXD13	C0220664	Brachydactyly type D	
HOXD13	C0220708	VATER association	
HOXD13	C1853137	Brachydactyly-syndactyly syndrome	
HOXD13	C0039075	Syndactyly type 9	
HOXD13	C0221357	Brachydactyly, type a1, d	
HOXD13	C2699746	Synpolydactyly 1	
HP	C3279786	Anhaptoglobinemia	
HPCA	C0013421	Dystonia 2, torsion, autosomal recessive	
HPD	C0268623	4-Hydroxyphenylpyruvate dioxygenase deficiency	
HPD	C2931042	4-Alpha-hydroxyphenylpyruvate hydroxylase deficiency	
HPGD	C0029411	Pachydermoperiostosis syndrome	
HPGD	C0009080	Digital clubbing, isolated congenital	
HPRT1	C0023374	Lesch-Nyhan syndrome	
HPRT1	C0268117	Partial hypoxanthine-guanine phosphoribosyltransferase deficiency	
HPS1	C2931875	Hermansky-Pudlak syndrome 1	
HPS3	C3888001	Hermansky-Pudlak syndrome 3	
HPS4	C3484357	Hermansky-Pudlak syndrome 4	
HPS5	C3888004	Hermansky-Pudlak syndrome 5	
HPS6	C3888007	Hermansky-Pudlak syndrome 6	
HPSE2	C0403555	Ochoa syndrome	
HR	C1859592	Atrichia with papular lesions	
HR	C1859877	Alopecia universalis congenita	
HR	C2750815	Hypotrichosis 4	
HR	C0002170	Alopecia	
HRAS	C0206682	Thyroid cancer, follicular	
MINPP1	C0206682	Thyroid cancer, follicular	
NRAS	C0206682	Thyroid cancer, follicular	
PTEN	C0206682	Thyroid cancer, follicular	
SRGAP1	C0206682	Thyroid cancer, follicular	
HRAS	C0265329	Epidermal nevus syndrome	
KRAS	C0265329	Epidermal nevus syndrome	
NRAS	C0265329	Epidermal nevus syndrome	
HRAS	C0587248	Costello syndrome	
HRAS	C1842036	Giant pigmented hairy nevus	
NRAS	C1842036	Giant pigmented hairy nevus	
HRG	C0398623	Thrombophilia	
HS6ST1	C3553977	Hypogonadotropic hypogonadism 15 with or without anosmia	
HSD11B1	C3553382	Cortisone reductase deficiency 2	
HSD11B2	C3887949	Apparent mineralocorticoid excess	
HSD17B10	C1845517	2-methyl-3-hydroxybutyric aciduria	
HSD17B10	C1846168	Mental retardation, X-linked, syndromic 10	
HSD17B3	C0268296	Testosterone 17-beta-dehydrogenase deficiency	
HSD17B4	C0342870	Bifunctional peroxisomal enzyme deficiency	
HSD17B4	C0018051	Gonadal dysgenesis with auditory dysfunction, autosomal recessive inheritance	
HSD3B2	C1291311	3 beta-Hydroxysteroid dehydrogenase deficiency	
HSD3B7	C1843116	Bile acid synthesis defect, congenital, 1	
HSF4	C0086543	Cataract, autosomal recessive congenital 5	
HSPA9	C0002871	Anemia	
HSPB3	C0205108	Distal hereditary motor neuronopathy type 5	
HSPD1	C4015940	Spastic paraplegia 13	
HSPD1	C2677109	Leukodystrophy, hypomyelinating, 4	
HSPG2	C0036391	Schwartz Jampel syndrome type 1	
HSPG2	C3151529	Lethal Kniest-like syndrome	
HTR1A	C3553418	Periodic fever, menstrual cycle-dependent	
HTR2A	C0003125	Anorexia nervosa 1	
HTRA1	C0852949	Cerebral autosomal recessive arteriopathy with subcortical infarcts and leukoencephalopathy	
HTRA1	C0007774	Cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 2	
HTRA2	C3496588	Parkinson disease 13	
HTRA2	C3696376	3-methylglutaconic aciduria with cataracts, neurologic involvement, and neutropenia	
HTT	C0020179	Huntington's chorea	
TBX18	C0020179	Huntington's chorea	
HUWE1	C1136249	X-Linked mental retardation 90	
HYAL1	C1291490	Deficiency of hyaluronoglucosaminidase	
HYDIN	C1837615	Ciliary dyskinesia, primary, 5	
HYLS1	C0039082	C-like syndrome	
IARS	C0151686	Growth retardation, intellectual developmental disorder, hypotonia, and hepatopathy	
IARS2	C0271561	Cataracts, growth hormone deficiency, sensory neuropathy, sensorineural hearing loss, and skeletal dysplasia	
IBA57	C3809165	Multiple mitochondrial dysfunctions syndrome 3	
IBA57	C0037772	Spastic paraplegia 9	
ICAM4	C1292203	Landsteiner-Wiener phenotype	
ICK	C2675227	Endocrine-cerebroosteodysplasia	
IDH2	C3150909	D-2-hydroxyglutaric aciduria 2	
IDH3B	C2675496	Retinitis pigmentosa 46	
IDS	C0026703	Mucopolysaccharidosis, MPS-IV-B	
IDUA	C0026703	Mucopolysaccharidosis, MPS-IV-B	
IDUA	C0086795	Hurler syndrome	
IDUA	C0023786	Mucopolysaccharidosis type I	
IER3IP1	C3280240	Microcephaly, epilepsy, and diabetes syndrome	
IFIH1	C3888244	Aicardi-goutieres syndrome 7	
IFIH1	C4225427	Singleton-Merten syndrome 1	
IFITM3	C0021400	Influenza	
IFNAR2	C1864880	Hepatitis b virus, susceptibility to	
IFNGR1	C1864880	Hepatitis b virus, susceptibility to	
IL10RB	C1864880	Hepatitis b virus, susceptibility to	
IFNAR2	C4225252	Immunodeficiency 45	
IFNG	C0002874	Aplastic anemia	
NBN	C0002874	Aplastic anemia	
PRF1	C0002874	Aplastic anemia	
SBDS	C0002874	Aplastic anemia	
TERT	C0002874	Aplastic anemia	
IFNG	C0694895	Tuberous sclerosis 2	
TSC2	C0694895	Tuberous sclerosis 2	
IFNG	C0041341	Tuberous sclerosis syndrome	
TSC1	C0041341	Tuberous sclerosis syndrome	
TSC2	C0041341	Tuberous sclerosis syndrome	
IFNGR1	C0694566	Disseminated atypical mycobacterial infection	
IFNGR1	C1838332	Helicobacter pylori infection, susceptibility to	
PTPRZ1	C1838332	Helicobacter pylori infection, susceptibility to	
IFNGR1	C4014863	Immunodeficiency 27b	
IFNGR2	C4013947	Immunodeficiency 28	
IFNL3	C0796545	Peginterferon alfa-2b response	
IFNL3	C1876229	Telaprevir response	
IFNL3	C0391001	Peginterferon alfa-2a response	
IFNL3	C0035525	Ribavirin response	
IFNL3	C2605855	Simeprevir response	
IFNL3	C0019196	Hepatitis C	
IFNL4	C2976303	Sofosbuvir response	
IFT122	C0432235	Cranioectodermal dysplasia 1	
IFT43	C0432235	Cranioectodermal dysplasia 1	
WDR19	C0432235	Cranioectodermal dysplasia 1	
WDR35	C0432235	Cranioectodermal dysplasia 1	
IFT140	C0235831	Renal dysplasia	
IFT172	C0426817	Short-rib thoracic dysplasia 10 with or without polydactyly	
IFT172	C4225342	Retinitis pigmentosa 71	
IFT27	C3889475	Bardet-Biedl syndrome 19	
IFT43	C3279807	Cranioectodermal dysplasia 3	
IFT52	C0432195	Short-rib thoracic dysplasia 13 with or without polydactyly	
IFT74	C4310707	Bardet-Biedl syndrome 20	
IFT80	C1970005	Asphyxiating thoracic dystrophy 2	
IFT80	C0265275	Jeune thoracic dystrophy	
TTC21B	C0265275	Jeune thoracic dystrophy	
WDR19	C0265275	Jeune thoracic dystrophy	
IGBP1	C0025362	Mental retardation 63, X-linked	
IGF1	C1837475	Insulin-like growth factor I deficiency	
IGF1R	C0021665	Insulin-like growth factor 1 resistance to	
IGF2	C0018270	Growth restriction, severe, with distinctive facies	
IGFALS	C3900122	Acid-labile subunit deficiency	
IGFBP7	C3280205	Retinal arterial macroaneurysm with supravalvular pulmonic stenosis	
IGHM	C1832241	Agammaglobulinemia, non-Bruton type	
IGHMBP2	C0026847	Spinal muscular atrophy with congenital bone fractures 2	
IGHMBP2	C4015349	Charcot-Marie-Tooth disease, axonal, type 2S	
IGKC	C3279824	Immunoglobulin kappa light chain deficiency	
IGLL1	C3150750	Agammaglobulinemia 2, autosomal recessive	
IGSF1	C3550963	Hypothyroidism, central, and testicular enlargement	
IGSF3	C1835612	Lacrimal duct defect	
IHH	C1843096	Acrocapitofemoral dysplasia	
IHH	C1862151	Brachydactyly type A1	
IKBKB	C3810043	Immunodeficiency 15	
IKBKG	C0021171	Incontinentia pigmenti syndrome	
IKBKG	C1320214	Invasive pneumococcal disease, recurrent isolated, 2	
IKBKG	C1845117	Immunodeficiency without anhidrotic ectodermal dysplasia	
IKBKG	C3887494	Ectodermal dysplasia, anhidrotic, with immunodeficiency, osteopetrosis, and lymphedema	
IKBKG	C1846006	Hypohidrotic ectodermal dysplasia with immune deficiency	
IKBKG	C3266863	Familial atypical mycobacteriosis, type 1, X-linked	
IKZF1	C0021051	Immunodeficiency due to defect in CD3-gamma	
IL10	C0018133	Graft-versus-host disease, susceptibility to	
IL10RA	C2751053	Inflammatory bowel disease 28, autosomal recessive	
IL10RB	C2675508	Inflammatory bowel disease 25, autosomal recessive	
IL11RA	C3280073	Craniosynostosis and dental anomalies	
IL12B	C4013948	Immunodeficiency 29	
IL12RB1	C4013949	Immunodeficiency 30	
IL13	C2607914	Allergic rhinitis	
IL17F	C3151405	Candidiasis, familial, 6	
IL17RA	C3151402	Candidiasis, familial, 5	
IL17RC	C0006840	Candidiasis, familial, 9	
IL17RD	C3808975	Hypogonadotropic hypogonadism 18 with or without anosmia	
IL1RAPL1	C0025362	Mental retardation 63, X-linked	
IL1RN	C0443258	Microvascular complications of diabetes 3	
IL1RN	C0029443	Osteomyelitis, sterile multifocal, with periostitis and pustulosis	
IL21	C0009447	Common variable immunodeficiency 2	
IL21R	C3554687	IL21R immunodeficiency	
IL23R	C1422485	Psoriasis susceptibility 7	
IL23R	C2677091	Inflammatory bowel disease 17	
IL2RA	C1853392	Interleukin 2 receptor, alpha, deficiency of	
IL2RA	C1866040	Diabetes mellitus, insulin-dependent, 10	
IL2RG	C1279481	X-linked severe combined immunodeficiency	
IL2RG	C0494261	Combined immunodeficiency, X-linked	
IL31RA	C3151404	Amyloidosis, primary localized cutaneous, 2	
IL36RN	C0152081	Pustular psoriasis, generalized	
IL6	C0279084	Classic Kaposi sarcoma	
IL6	C0010346	Crohn Disease	
IL6	C0917804	Cerebral arteriovenous malformation	
IL6	C1858558	Rheumatoid arthritis, systemic juvenile	
MIF	C1858558	Rheumatoid arthritis, systemic juvenile	
IL6R	C0021760	Interleukin 6, serum level of, quantitative trait locus	
IL6R	C3897558	Soluble interleukin-6 receptor, serum level of, quantitative trait locus	
IL7R	C0085110	Severe combined immunodeficiency due to ADA deficiency	
PTPRC	C0085110	Severe combined immunodeficiency due to ADA deficiency	
ILDR1	C0011053	Deafness, autosomal recessive 44	
IMPA1	C0025362	Mental retardation 63, X-linked	
IMPAD1	C3279757	Chondrodysplasia with joint dislocations, GPAPP type	
IMPDH1	C1840284	Leber congenital amaurosis 11	
IMPDH1	C1867299	Retinitis pigmentosa 10	
IMPG1	C4015342	Macular dystrophy, vitelliform, 4	
IMPG2	C3150819	Retinitis pigmentosa 56	
IMPG2	C4015343	Macular dystrophy, vitelliform, 5	
INF2	C2750475	Focal segmental glomerulosclerosis 5	
INF2	C3280845	Charcot-Marie-Tooth disease, dominant intermediate E	
ING1	C1168401	Squamous cell carcinoma of the head and neck	
PTEN	C1168401	Squamous cell carcinoma of the head and neck	
TNFRSF10B	C1168401	Squamous cell carcinoma of the head and neck	
INPP5E	C1857802	MORM syndrome	
INPP5K	C0026850	Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 11	
INPPL1	C0432219	Opsismodysplasia	
INS	C0342283	Hyperproinsulinemia	
INS	C1852092	Diabetes mellitus, insulin-dependent, 2	
INS	C0342276	Maturity-onset diabetes of the young, type 11	
INSL3	C0010417	Cryptorchidism	
RXFP2	C0010417	Cryptorchidism	
INSR	C0265344	Leprechaunism syndrome	
INSR	C0854110	Insulin-resistant diabetes mellitus AND acanthosis nigricans	
INSR	C0031939	Pineal hyperplasia AND diabetes mellitus syndrome	
INSR	C1864952	Hyperinsulinemic hypoglycemia familial 5	
INVS	C1865872	Infantile nephronophthisis	
IQCB1	C1836517	Senior-Loken syndrome 5	
IQSEC2	C2931498	Mental retardation, X-linked 1	
IRAK3	C1970224	Asthma-related traits, susceptibility to, 5	
IRAK4	C1835828	Invasive pneumococcal disease, recurrent isolated, 1	
TIRAP	C1835828	Invasive pneumococcal disease, recurrent isolated, 1	
IRAK4	C1843256	IRAK4 deficiency	
IRF3	C0276226	Herpes simplex encephalitis, susceptibility to, 7	
IRF4	C2673265	Skin/hair/eye pigmentation, variation in, 8	
IRF5	C2677100	Inflammatory bowel disease 14	
IRF6	C0175697	Van der Woude syndrome	
IRF6	C0265259	Popliteal pterygium syndrome	
IRF6	C1837213	Orofacial cleft 6, susceptibility to	
IRF7	C4225358	Immunodeficiency 39	
IRF8	C3808589	Immunodeficiency 32a	
IRF8	C4016741	Immunodeficiency 32b	
IRGM	C3502809	Generalized epilepsy with febrile seizures plus, type 6	
IRGM	C2677079	Inflammatory bowel disease 19	
IRX5	C1970027	Hamamy syndrome	
ISCA2	C4225348	Multiple mitochondrial dysfunctions syndrome 4	
ISCU	C0026848	Myopathy, scapulohumeroperoneal	
ISG15	C4015293	Immunodeficiency 38 with basal ganglia calcification	
ISPD	C0699743	Congenital muscular dystrophy	
ISPD	C0026850	Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 11	
ITCH	C0004364	Autoimmune disease 1	
ITGA2	C0005818	Platelet-type bleeding disorder 15	
ITGA2B	C0040015	Glanzmann thrombasthenia	
ITGB3	C0040015	Glanzmann thrombasthenia	
ITGA2B	C0005818	Platelet-type bleeding disorder 15	
ITGB3	C0005818	Platelet-type bleeding disorder 15	
ITGA3	C0206062	Lung Diseases, Interstitial	
ITGA6	C1856934	Epidermolysis bullosa junctionalis with pyloric atresia	
ITGB4	C1856934	Epidermolysis bullosa junctionalis with pyloric atresia	
PLEC	C1856934	Epidermolysis bullosa junctionalis with pyloric atresia	
ITGA8	C1619700	Renal adysplasia	
PAX2	C1619700	Renal adysplasia	
RET	C1619700	Renal adysplasia	
ITGB2	C0398738	Leukocyte adhesion deficiency type 1	
ITGB4	C0079298	Epidermolysis bullosa simplex, Cockayne-Touraine type	
KRT14	C0079298	Epidermolysis bullosa simplex, Cockayne-Touraine type	
KRT5	C0079298	Epidermolysis bullosa simplex, Cockayne-Touraine type	
ITGB6	C4015557	Amelogenesis imperfecta, type IH	
ITK	C4283841	Lymphoproliferative syndrome 1	
ITM2B	C1861735	Dementia, familial Danish	
ITM2B	C0011265	Dementia familial British	
ITM2B	C0854723	RETINAL DYSTROPHY WITH OR WITHOUT MACULAR STAPHYLOMA	
ITPA	C0342800	Inosine triphosphatase deficiency	
ITPA	C0543888	Epileptic encephalopathy, early infantile, 29	
ITPR1	C0003076	Aniridia 1	
ITPR2	C0003028	Anhidrosis, isolated, with normal sweat glands	
IVD	C0268575	Isovaleryl-CoA dehydrogenase deficiency	
IYD	C0342195	Iodotyrosine deiodination defect	
JAG1	C1956125	Alagille syndrome 1	
JAG1	C0085280	Arteriohepatic dysplasia	
NOTCH2	C0085280	Arteriohepatic dysplasia	
JAGN1	C0340970	Severe congenital neutropenia autosomal dominant	
JAK2	C0032463	Polycythemia vera	
JAK2	C3281125	Thrombocythemia 3	
JAK3	C0085110	Severe combined immunodeficiency due to ADA deficiency	
JAM3	C0333275	Hemorrhagic destruction of the brain, subependymal calcification, and cataracts	
JPH3	C1847987	Huntington disease-like 2	
JUP	C1832600	Naxos disease	
KALRN	C0010054	Coronary heart disease 7	
KANK1	C2752061	Cerebral palsy, spastic quadriplegic, 2	
KANK2	C4015202	Palmoplantar keratoderma and woolly hair	
KANSL1	C1864871	Koolen-de Vries syndrome	
KARS	C3150897	Charcot-Marie-Tooth disease, recessive intermediate B	
KARS	C3151351	Deafness, autosomal recessive 89	
KAT6A	C0025362	Mental retardation 63, X-linked	
KAT6B	C1853566	Genitopatellar syndrome	
KAT6B	C1863557	Young Simpson syndrome	
KATNB1	C0266463	Lissencephaly	
KBTBD13	C1836472	Nemaline myopathy 6	
KCNA1	C1719788	Episodic ataxia type 1	
KCNA2	C0543888	Epileptic encephalopathy, early infantile, 29	
KCNA5	C2677106	Atrial fibrillation, familial, 7	
KCNB1	C4015119	Epileptic encephalopathy, early infantile, 26	
KCNC1	C4015420	Epilepsy, progressive myoclonic 7	
KCNC3	C1854488	Spinocerebellar ataxia 13	
KCND3	C1846367	Spinocerebellar ataxia 19	
KCND3	C4225340	Brugada syndrome 9	
KCNE1	C1867904	Long QT syndrome 5	
KCNE1	C2676723	Jervell and Lange-Nielsen syndrome 2	
KCNE1	C0022387	Jervell and Lange-Nielsen syndrome 1	
KCNQ1	C0022387	Jervell and Lange-Nielsen syndrome 1	
KCNE2	C1862394	Atrial fibrillation, familial, 4	
KCNE2	C3150953	Long QT syndrome 6	
KCNE3	C2751089	Brugada syndrome 6	
KCNH1	C2678486	Temple-Baraitser syndrome	
KCNH1	C0796013	Zimmermann-Laband syndrome 1	
KCNH2	C1865020	Short QT syndrome 1	
KCNH2	C2348199	short QT syndrome	
KCNJ2	C2348199	short QT syndrome	
KCNQ1	C2348199	short QT syndrome	
KCNJ1	C0004775	Bartter syndrome, type 2, antenatal	
KCNJ10	C2748572	SeSAME syndrome	
KCNJ11	C0027773	Islet cell hyperplasia	
KCNJ11	C0342273	Transient neonatal diabetes mellitus 2	
KCNJ11	C4225365	Maturity-onset diabetes of the young, type 13	
KCNJ13	C1860405	Snowflake vitreoretinal degeneration	
KCNJ13	C3280062	Leber congenital amaurosis 16	
KCNJ18	C0268446	Thyrotoxic periodic paralysis	
KCNJ2	C1563715	Andersen Tawil syndrome	
KCNJ2	C1865018	Short QT syndrome 3	
KCNJ2	C3151431	Atrial fibrillation, familial, 9	
KCNJ5	C3150733	Long QT syndrome 13	
KCNJ5	C3838758	Familial hyperaldosteronism type 3	
KCNJ6	C3279800	Keppen-Lubinsky syndrome	
KCNK18	C0149931	Migraine Disorders	
KCNK9	C2676770	Birk Barel mental retardation dysmorphism syndrome	
KCNMA1	C1836173	Generalized epilepsy and paroxysmal dyskinesia	
KCNMB1	C1837739	Hypertension, diastolic, resistance to	
KCNN4	C4225242	Dehydrated hereditary stomatocytosis 2	
KCNQ1	C1837014	Atrial fibrillation, familial, 3	
KCNQ1	C1865019	Short QT syndrome 2	
KCNQ2	C1852581	Benign familial neonatal seizures 1	
KCNQ2	C3463992	Early infantile epileptic encephalopathy 8	
KCNQ3	C1852581	Benign familial neonatal seizures 1	
KCNT1	C3463992	Early infantile epileptic encephalopathy 8	
KCNT1	C3554306	Epilepsy, nocturnal frontal lobe, 5	
KCNV2	C1835897	Retinal cone dystrophy 3B	
KCTD1	C1867020	Scalp ear nipple syndrome	
KCTD17	C0013421	Dystonia 2, torsion, autosomal recessive	
KCTD7	C2673257	Epilepsy, progressive myoclonic 3	
KDF1	C0013575	Ectodermal dysplasia 11b, hypohidrotic/hair/tooth type, autosomal recessive	
KDM1A	C0008925	Cleft Palate	
KDM5C	C0025362	Mental retardation 63, X-linked	
KDM6A	C3275495	Kabuki syndrome 2	
KDM6A	C0796004	Kabuki syndrome 1	
KMT2D	C0796004	Kabuki syndrome 1	
KDSR	C0265961	Erythrokeratodermia variabilis	
KEL	C0022546	Kell blood group system	
KERA	C1857574	Cornea plana 2	
KHDC3L	C0020217	Hydatidiform mole, recurrent, 2	
KHK	C0268160	Fructosuria, essential	
KIAA0319	C0476254	Dyslexia 1	
KIAA0556	C4084843	Joubert syndrome 26	
KIAA0586	C4084822	Joubert syndrome 23	
